i; x; y; d; phi; angle; vx; vy; CX; CY; k; R; v 
96;0.766583263874054;-0.3236919939517975;0.02370599818890353;-1.7271738076245642;-0.2325239674252778;-0.023043429703511305;0.09730878864470226;0.79;-0.32;1.0;0.1;0.1
97;0.766583263874054;-0.3236919939517975;0.02370599818890353;-1.7271738076245642;-0.2325239674252778;-0.023043429703511305;0.09730878864470226;0.79;-0.32;1.0;0.1;0.1
98;0.766583263874054;-0.3236919939517975;0.02370599818890353;-1.7271738076245642;-0.2325239674252778;-0.023043429703511305;0.09730878864470226;0.79;-0.32;1.0;0.1;0.1
99;0.766583263874054;-0.3236919939517975;0.02370599818890353;-1.7271738076245642;-0.2325239674252778;-0.023043429703511305;0.09730878864470226;0.79;-0.32;1.0;0.1;0.1
100;0.7658743858337402;-0.3238431513309479;0.024429798833633526;-1.7287666019998855;-0.23339711046876255;-0.023128385400680213;0.09728863134383998;0.79;-0.32;1.0;0.1;0.1
101;0.7662995457649231;-0.3232029676437378;0.024429798833633526;-1.7287666019998855;-0.23339711046876255;-0.023128385400680213;0.09728863134383998;0.79;-0.32;1.0;0.1;0.1
102;0.7662995457649231;-0.3232029676437378;0.023915905432908193;-1.7051262034841141;-0.21026766747298148;-0.020872167943876953;0.09779750817542641;0.79;-0.32;1.0;0.1;0.1
103;0.7662995457649231;-0.3232029676437378;0.023915905432908193;-1.7051262034841141;-0.21026766747298148;-0.020872167943876953;0.09779750817542641;0.79;-0.32;1.0;0.1;0.1
104;0.7662995457649231;-0.3232029676437378;0.023915905432908193;-1.7051262034841141;-0.21026766747298148;-0.020872167943876953;0.09779750817542641;0.79;-0.32;1.0;0.1;0.1
105;0.7662995457649231;-0.3232029676437378;0.023915905432908193;-1.7051262034841141;-0.21026766747298148;-0.020872167943876953;0.09779750817542641;0.79;-0.32;1.0;0.1;0.1
106;0.7652178406715393;-0.3231886327266693;0.024986452322144487;-1.698759730862262;-0.20283672366294642;-0.02014487057733756;0.09794990653095244;0.79;-0.32;1.0;0.1;0.1
107;0.7652178406715393;-0.3231886327266693;0.024986452322144487;-1.698759730862262;-0.20283672366294642;-0.02014487057733756;0.09794990653095244;0.79;-0.32;1.0;0.1;0.1
108;0.7652178406715393;-0.3231886327266693;0.024986452322144487;-1.698759730862262;-0.20283672366294642;-0.02014487057733756;0.09794990653095244;0.79;-0.32;1.0;0.1;0.1
109;0.7654491066932678;-0.32256191968917847;0.024684201316881794;-1.6747713980740397;-0.17914894383524532;-0.017819220245174683;0.09839957006945689;0.79;-0.32;1.0;0.1;0.1
110;0.7654491066932678;-0.32256191968917847;0.024684201316881794;-1.6747713980740397;-0.17914894383524532;-0.017819220245174683;0.09839957006945689;0.79;-0.32;1.0;0.1;0.1
111;0.7643413543701172;-0.32275936007499695;0.024684201316881794;-1.6747713980740397;-0.17914894383524532;-0.017819220245174683;0.09839957006945689;0.79;-0.32;1.0;0.1;0.1
112;0.7643413543701172;-0.32275936007499695;0.025806591475500854;-1.6779257482514411;-0.1811871413097867;-0.018019740848799454;0.09836304661681698;0.79;-0.32;1.0;0.1;0.1
113;0.7643413543701172;-0.32275936007499695;0.025806591475500854;-1.6779257482514411;-0.1811871413097867;-0.018019740848799454;0.09836304661681698;0.79;-0.32;1.0;0.1;0.1
114;0.7647823095321655;-0.3219965994358063;0.025806591475500854;-1.6779257482514411;-0.1811871413097867;-0.018019740848799454;0.09836304661681698;0.79;-0.32;1.0;0.1;0.1
115;0.7647823095321655;-0.3219965994358063;0.025296606923430925;-1.6498060637093472;-0.1535746302672388;-0.015297166121105474;0.0988230575759691;0.79;-0.32;1.0;0.1;0.1
116;0.7647823095321655;-0.3219965994358063;0.025296606923430925;-1.6498060637093472;-0.1535746302672388;-0.015297166121105474;0.0988230575759691;0.79;-0.32;1.0;0.1;0.1
117;0.763711154460907;-0.32176610827445984;0.025296606923430925;-1.6498060637093472;-0.1535746302672388;-0.015297166121105474;0.0988230575759691;0.79;-0.32;1.0;0.1;0.1
118;0.763711154460907;-0.32176610827445984;0.02634810312366733;-1.6378764299265385;-0.14059925438923354;-0.014013648083536938;0.09901321965975445;0.79;-0.32;1.0;0.1;0.1
119;0.7638787627220154;-0.32104790210723877;0.02634810312366733;-1.6378764299265385;-0.14059925438923354;-0.014013648083536938;0.09901321965975445;0.79;-0.32;1.0;0.1;0.1
120;0.7638787627220154;-0.32104790210723877;0.026142248100711054;-1.610891690071984;-0.11381925581063372;-0.011357366355945194;0.09935295782943177;0.79;-0.32;1.0;0.1;0.1
121;0.7638787627220154;-0.32104790210723877;0.026142248100711054;-1.610891690071984;-0.11381925581063372;-0.011357366355945194;0.09935295782943177;0.79;-0.32;1.0;0.1;0.1
122;0.7638787627220154;-0.32104790210723877;0.026142248100711054;-1.610891690071984;-0.11381925581063372;-0.011357366355945194;0.09935295782943177;0.79;-0.32;1.0;0.1;0.1
123;0.7631100416183472;-0.3208237886428833;0.026142248100711054;-1.610891690071984;-0.11381925581063372;-0.011357366355945194;0.09935295782943177;0.79;-0.32;1.0;0.1;0.1
124;0.7631100416183472;-0.3208237886428833;0.026902574031032175;-1.6014222971869643;-0.10359361995353071;-0.010340843114404594;0.09946389779052132;0.79;-0.32;1.0;0.1;0.1
125;0.7632877230644226;-0.320529580116272;0.026902574031032175;-1.6014222971869643;-0.10359361995353071;-0.010340843114404594;0.09946389779052132;0.79;-0.32;1.0;0.1;0.1
126;0.7632877230644226;-0.320529580116272;0.026717525974209;-1.590619075379298;-0.09297446022417868;-0.009284056902316682;0.09956809874369676;0.79;-0.32;1.0;0.1;0.1
127;0.7632877230644226;-0.320529580116272;0.026717525974209;-1.590619075379298;-0.09297446022417868;-0.009284056902316682;0.09956809874369676;0.79;-0.32;1.0;0.1;0.1
128;0.7632877230644226;-0.320529580116272;0.026717525974209;-1.590619075379298;-0.09297446022417868;-0.009284056902316682;0.09956809874369676;0.79;-0.32;1.0;0.1;0.1
129;0.7621663212776184;-0.32020285725593567;0.027834417944103764;-1.5780843919586174;-0.07932876087024174;-0.00792455837062769;0.09968551236077645;0.79;-0.32;1.0;0.1;0.1
130;0.7621663212776184;-0.32020285725593567;0.027834417944103764;-1.5780843919586174;-0.07932876087024174;-0.00792455837062769;0.09968551236077645;0.79;-0.32;1.0;0.1;0.1
131;0.762418806552887;-0.3194335997104645;0.027834417944103764;-1.5780843919586174;-0.07932876087024174;-0.00792455837062769;0.09968551236077645;0.79;-0.32;1.0;0.1;0.1
132;0.762418806552887;-0.3194335997104645;0.027587008559375535;-1.5502634702089997;-0.051753962327992384;-0.005173086182676267;0.09986610625906372;0.79;-0.32;1.0;0.1;0.1
133;0.762418806552887;-0.3194335997104645;0.027587008559375535;-1.5502634702089997;-0.051753962327992384;-0.005173086182676267;0.09986610625906372;0.79;-0.32;1.0;0.1;0.1
134;0.762418806552887;-0.3194335997104645;0.027587008559375535;-1.5502634702089997;-0.051753962327992384;-0.005173086182676267;0.09986610625906372;0.79;-0.32;1.0;0.1;0.1
135;0.7620291709899902;-0.3188898265361786;0.027587008559375535;-1.5502634702089997;-0.051753962327992384;-0.005173086182676267;0.09986610625906372;0.79;-0.32;1.0;0.1;0.1
136;0.7620291709899902;-0.3188898265361786;0.02799285195593652;-1.531126746341958;-0.03221350027946317;-0.003220792919211326;0.09994811900667044;0.79;-0.32;1.0;0.1;0.1
137;0.7617735862731934;-0.31838101148605347;0.0282728059393678;-1.5135018856390519;-0.014310124096800242;-0.0014309635698096337;0.09998976119214346;0.79;-0.32;1.0;0.1;0.1
138;0.7617735862731934;-0.31838101148605347;0.0282728059393678;-1.5135018856390519;-0.014310124096800242;-0.0014309635698096337;0.09998976119214346;0.79;-0.32;1.0;0.1;0.1
139;0.7617735862731934;-0.31838101148605347;0.0282728059393678;-1.5135018856390519;-0.014310124096800242;-0.0014309635698096337;0.09998976119214346;0.79;-0.32;1.0;0.1;0.1
140;0.7617735862731934;-0.31838101148605347;0.0282728059393678;-1.5135018856390519;-0.014310124096800242;-0.0014309635698096337;0.09998976119214346;0.79;-0.32;1.0;0.1;0.1
141;0.7617735862731934;-0.31838101148605347;0.0282728059393678;-1.5135018856390519;-0.014310124096800242;-0.0014309635698096337;0.09998976119214346;0.79;-0.32;1.0;0.1;0.1
142;0.7607804536819458;-0.31840580701828003;0.02926300289266093;-1.5162912371909736;-0.01611427768006625;-0.0016113580290187319;0.09998701678369205;0.79;-0.32;1.0;0.1;0.1
143;0.7607804536819458;-0.31840580701828003;0.02926300289266093;-1.5162912371909736;-0.01611427768006625;-0.0016113580290187319;0.09998701678369205;0.79;-0.32;1.0;0.1;0.1
