i;T_Z;v_z;CX;CY;k;R;D_12;v_f;v_cruis;k_f;p12;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;
41;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.3672239914559725;-3.3650097846984863;-9.415495872497559;0.336040198802948;10.177910549854209;-2.752072112239168;0.3692761105290565;0.05388194514048392;0.019448172735369994;0.05024970238098261;-3.3630649674249495;-9.41047090225946;0.19350922107696533;0.27688106894493103;0.3128627836704254;0.41303719433597763;-0.8361107965155542;1.2491130307236955;0.04611805485951609;0.04375240916744364;0.014580866780473958;0.1978844619937097;0.27833915562297845;
42;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.3446132191882265;-3.3674771785736084;-9.410467147827148;0.33400318026542664;10.174196364682652;-2.751660070142687;0.36968053975175064;0.05381101871765155;0.019442866629501968;0.05017569802861585;-3.365532891910658;-9.405449578024287;0.2150896191596985;0.26955345273017883;0.3173450827598572;0.3922154879518737;-0.8130879821513275;1.1897359916959558;0.046188981282348454;0.042875883234501505;0.017177911070980916;0.21937720748314865;0.2712712438372769;
43;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.3301577666416335;-3.3687944412231445;-9.408334732055664;0.3306068480014801;10.172724947566607;-2.7514606182998107;0.3698769740837844;0.05376565426615542;0.019436323201772004;0.050129581277565206;-3.366850808902967;-9.403321773927907;0.2235773801803589;0.2693086564540863;0.3170720934867859;0.38592307159466244;-0.7984330777618583;1.1781366422215207;0.046234345733844585;0.04271566274739201;0.01769143525799247;0.2278489464550981;0.27107779997988557;
44;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.325691104688009;-3.3711748123168945;-9.404972076416016;0.32554134726524353;10.170520841416222;-2.751118417466675;0.37021465316048263;0.05375163376200041;0.019448176967605882;0.05010994456912626;-3.369229994620134;-9.399961081959104;0.2263944298028946;0.2691408097743988;0.3154222071170807;0.38379263089447446;-0.7936242149750984;1.1739184056061418;0.0462483662379996;0.0426535870008642;0.017876881597299065;0.23065978850298102;0.2709284979341287;
45;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.333602953613836;-3.372544527053833;-9.404364585876465;0.32232236862182617;10.170480538209688;-2.7509711440149625;0.37036184391077653;0.05377646743741504;0.019464541094731874;0.05013023129827804;-3.3705980729443596;-9.399351562746636;0.22510388493537903;0.26624223589897156;0.3172885477542877;0.38269152362458325;-0.8013887904492119;1.161461206859275;0.04622353256258496;0.04240480534869367;0.018396941210531523;0.2293443654702484;0.26808193002002473;
46;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.381262191095304;-3.373899459838867;-9.402018547058105;0.323228120803833;10.168827355411462;-2.7507600917123125;0.37056950333166405;0.053925961317263245;0.0195290893507428;0.05026553464474118;-3.3719465509037927;-9.396991993593632;0.21353164315223694;0.2522469758987427;0.33618810772895813;0.38169707403269176;-0.8488369756280301;1.109759232133208;0.04607403868273676;0.04126352199997894;0.0204972874472594;0.21765799535223485;0.2542967046434686;
47;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.392525367996795;-3.375546455383301;-9.393471717834473;0.32735157012939453;10.161553584053483;-2.7502898107508553;0.37102484258359314;0.05396126562893283;0.019564775506451904;0.050289539147405075;-3.3735899778326557;-9.388442763919732;0.21130290627479553;0.24872955679893494;0.33481255173683167;0.3810674538067691;-0.8596298715680644;1.0962654415742878;0.046038734371067175;0.04095178422812847;0.02103607451551953;0.21539808469760838;0.2508331642504869;
48;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.391722341573748;-3.3760883808135986;-9.390571594238281;0.3323999047279358;10.159079485976724;-2.750131622203121;0.3711779438405365;0.05395874887416382;0.01957156180807266;0.05028419780067956;-3.3741312246327912;-9.385543174458213;0.21292513608932495;0.24781307578086853;0.3267970383167267;0.3792404224463778;-0.8586686565972822;1.0893557245141923;0.04604125112583619;0.0408076851329468;0.021319700732481787;0.21700590460261962;0.2499450458541167;
49;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.381700551548686;-3.3756399154663086;-9.386247634887695;0.3328462541103363;10.154911590840689;-2.750009984468181;0.37129100569103035;0.05392733553573249;0.019565849558605866;0.05025271185750555;-3.373683330510448;-9.381222363701944;0.2177586555480957;0.2486811727285385;0.31676337122917175;0.3761681833803328;-0.8485252288372817;1.0861527129444384;0.04607266446426751;0.040766984484126995;0.021464933890136432;0.2218353539965084;0.25082766611755214;
50;0.3;0.05;0.5;0.0;5.0;0.3;3.141592653589793;0.05;0.05;0.1;4.367940503171518;-3.378772258758545;-9.386137962341309;0.33205142617225647;10.156006108870727;-2.7497207860350468;0.3715824569125863;0.05388419209524485;0.01956482997490415;0.05020680816194492;-3.3768157757610546;-9.381117281525114;0.2239663153886795;0.2501871585845947;0.3080713152885437;0.3725428960008969;-0.8344759820269778;1.0842768889970127;0.046115807904755154;0.04076478566228349;0.021561539569714506;0.22804279395490784;0.25234331254156617;
