i; TZ; vz; CX; CY; k; R; D_12; D_23; v_f; v_cruis; k_f; p12; p23;px1; py1; pz1; d1; phi1; angle1; v1; vx1; vy1; vz1;px2; py2; pz2; d2; phi2; angle2; v2; vx2; vy2; vz2;px3; py3; pz3; d3; phi3; angle3; v3; vx3; vy3; vz3;
40;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.6938183147280368;3.1451700866290717;0.7025850415229797;0.5490886569023132;0.08419547975063324;0.5852683591205436;0.3534540864469493;2.327257024453444;0.04872560583012757;0.03543666000150831;-0.03344290345425263;0.05;0.36543768644332886;0.03156821057200432;-0.01073269359767437;0.1382156581160119;-1.3403642282810875;-0.8353619580318161;0.05458776259921119;-0.04047897679695778;0.03662343871155731;0.05;0.9839895963668823;-0.11537184566259384;0.08419547975063324;0.49755059256619427;1.8048058583479387;3.363355760229414;0.04666750843026961;-0.010264513545255914;-0.04552467577884046;0.05;
41;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.632514410804686;3.172982549176619;0.7034850716590881;0.5550243854522705;0.0868527889251709;0.5911499326184304;0.3514068837039773;2.349828259216466;0.04853083224628685;0.03453425034171391;-0.03409732000983461;0.05;0.3730427026748657;0.037842657417058945;-0.016531288623809814;0.13247725112066386;-1.2811075271007086;-0.7827405376984282;0.054865218371343234;-0.0386923269786346;0.03889853493274012;0.05;0.9842050671577454;-0.12792740762233734;0.0868527889251709;0.5008192974339232;1.8290952309022626;3.403988021952339;0.04657997094404035;-0.01208259629044712;-0.04498560391980658;0.05;
42;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.6788834487715645;3.151528957185834;0.7004039287567139;0.5451949834823608;0.08979392051696777;0.5808608307292357;0.3522515184110012;2.3072591837517598;0.048678145705211624;0.0360631549311421;-0.03269572947206185;0.05;0.3678162693977356;0.03293159604072571;-0.02656738832592964;0.13622418527457433;-1.3266319303605634;-0.8239506063334903;0.05465412420516863;-0.040107125880645425;0.037128045278846306;0.05;0.984677791595459;-0.11564785242080688;0.08979392051696777;0.4982840429267186;1.8050244196332041;3.3672411715794994;0.046647489887245985;-0.010436838795053504;-0.04546493933512705;0.05;
43;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.6305087936842675;3.174954827443352;0.7022777199745178;0.5514008402824402;0.09185589104890823;0.5873322421443169;0.3516005111468212;2.334103029768298;0.04852446181808648;0.03506154367023303;-0.03354566365709992;0.05;0.37379327416419983;0.037921350449323654;-0.03267977759242058;0.1317807515007152;-1.2789082825374463;-0.781335799087334;0.05487758615441252;-0.03864635629151743;0.03896162993926281;0.05;0.985499382019043;-0.12838725745677948;0.09185589104890823;0.5021881498185177;1.8293221971987845;3.411058836581764;0.04657376531269156;-0.012398724420154814;-0.044893064588583484;0.05;
44;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.6746554967880303;3.1536008398741378;0.6998657584190369;0.5446707010269165;0.08341430872678757;0.580183155516919;0.35169265685092976;2.3037845748070254;0.04866471114763225;0.03616655761153686;-0.03256123802335943;0.05;0.3682155907154083;0.03334612399339676;-0.020249763503670692;0.13593783327636116;-1.3229628399371005;-0.8206136394901198;0.05467374976198898;-0.03999736510866188;0.037275054626398435;0.05;0.9856265187263489;-0.11669434607028961;0.08341430872678757;0.49945038401731695;1.8066216273683464;3.3746698811675775;0.046640967907964063;-0.010772787139700958;-0.04537980767515908;0.05;
45;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.614526819777713;3.187786399556552;0.7010772228240967;0.550875186920166;0.08570072799921036;0.586426057660281;0.34998731727495513;2.328678174999273;0.04847370265035888;0.03520614115856546;-0.03332007613074395;0.05;0.37543562054634094;0.03938790038228035;-0.02533043920993805;0.13064337459358435;-1.2645395025027577;-0.7682594611089444;0.05496712661102349;-0.038195811621701166;0.03952802780852853;0.05;0.9859508872032166;-0.12930622696876526;0.08570072799921036;0.5028601844513951;1.83085940512028;3.4159556793674963;0.046533398100358725;-0.012607472322484029;-0.04479295458444629;0.05;
46;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.6523752223308712;3.1748266424730582;0.6980822086334229;0.5412102341651917;0.08795592933893204;0.5763202919750756;0.35085580724842974;2.2861977875406536;0.048593922285160907;0.03668014917826468;-0.03187375000398457;0.05;0.37056776881217957;0.03572068363428116;-0.0339406281709671;0.13427088183801356;-1.3015194150824416;-0.8010956750240252;0.05480918361173239;-0.0393595174575526;0.03814282361982667;0.05;0.9862961173057556;-0.11696719378232956;0.08795592933893204;0.5001652108333468;1.8068392496240846;3.3784616303978248;0.046574168629518374;-0.010929103005160756;-0.045273699771869756;0.05;
47;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.6060123836605478;3.1962853504692705;0.6974920630455017;0.5404766201972961;0.087438203394413;0.5754286158559206;0.3503308959278718;2.2817754319463845;0.048446663733201535;0.03670916585923109;-0.0316151287961534;0.05;0.3761973977088928;0.04035673663020134;-0.039259184151887894;0.1302142485501855;-1.255681487732676;-0.7598874800495272;0.05501996000896432;-0.037899942773290604;0.03988471307618159;0.05;0.9872218370437622;-0.12983176112174988;0.087438203394413;0.5042235661770218;1.831218468977637;3.4231294882418375;0.046506667159371726;-0.012921054531320388;-0.04467568063355308;0.05;
48;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.6268462995120805;3.1972051973063196;0.6939079165458679;0.5341402292251587;0.07878080010414124;0.5682482420349968;0.3482336797293046;2.2478806864075054;0.04851282896800354;0.0378110320864826;-0.0303944144051789;0.05;0.37292957305908203;0.03822183236479759;-0.046994298696517944;0.13269439276875966;-1.2786126197827758;-0.7799974588112337;0.05495811606664995;-0.03865081266214127;0.03907056695456859;0.05;0.9871814846992493;-0.11745242029428482;0.07878080010414124;0.5011395714436749;1.807367490090489;3.3838616124435545;0.04650377434869182;-0.01115653163203677;-0.04514568451820628;0.05;
49;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.5821672801394082;3.217970101197733;0.6986975073814392;0.5444989800453186;0.08045581728219986;0.5796204264085155;0.34990253988322306;2.299568080765053;0.048370951957474345;0.03608438769586692;-0.03221282287982006;0.05;0.3781762719154358;0.04289237782359123;-0.030123578384518623;0.12915408162262446;-1.2322647402561853;-0.7376677576441266;0.055161210629420226;-0.037099432975338784;0.04082145552294293;0.05;0.9876216053962708;-0.13084323704242706;0.08045581728219986;0.5048710555468368;1.832950465725668;3.4280972562837047;0.046438486672407214;-0.013123564723090012;-0.04454553954530363;0.05;
50;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.6150292986491337;3.208119378886042;0.6947827935218811;0.5349327921867371;0.0845693051815033;0.569292041757907;0.3492031498335693;2.2535173332562253;0.048475298419494495;0.03760999134325842;-0.030583379604273174;0.05;0.37364470958709717;0.039775438606739044;-0.03775259479880333;0.13246790151462157;-1.2658261488155644;-0.7674698400140514;0.055028705594418116;-0.038207342862141;0.03960249222980729;0.05;0.9881222248077393;-0.11864668130874634;0.0845693051815033;0.5023348896272648;1.8092397794779786;3.391710024071729;0.046469454962936786;-0.011502011649277466;-0.04502348245718334;0.05;
51;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.5689151737387905;3.2310059650505925;0.6983209848403931;0.5430750250816345;0.08574285358190536;0.578153695737977;0.350135061248575;2.2934543126136497;0.048328882453799175;0.03624909956788761;-0.03196378669292029;0.05;0.3789837956428528;0.04445107281208038;-0.04220108315348625;0.12892175763289798;-1.2187801124902156;-0.724444737056195;0.05524267281793351;-0.03661040901905704;0.04136944345198032;0.05;0.9888086915016174;-0.13139694929122925;0.08574285358190536;0.5061611355789432;1.8333992296387782;3.4349914951153;0.0463975154817101;-0.013418508819950924;-0.04441478429447145;0.05;
52;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.5904532433212757;3.2327830041680725;0.6958886384963989;0.5368189215660095;0.07661718875169754;0.5714428346241348;0.34989222116084007;2.2637757355071924;0.04839725908405685;0.0372342420552002;-0.03091772801200121;0.05;0.3760553002357483;0.042486730962991714;-0.049036700278520584;0.13102446682803992;-1.2405610221604355;-0.7438486180261756;0.05518144297370954;-0.03736473425880714;0.04060625915335568;0.05;0.9887571930885315;-0.11911242455244064;0.07661718875169754;0.5030619877098059;1.8098412808510767;3.3959463501761755;0.046391931245237994;-0.011673135508670095;-0.0448993228463316;0.05;
53;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.5970795145873564;3.1997022392932566;0.6978631019592285;0.5439605116844177;0.07823371142148972;0.5788288567347879;0.348867250532377;2.2951117525915876;0.048418298429094966;0.036263040126059506;-0.032083072539653965;0.05;0.3747389614582062;0.041869718581438065;-0.026756104081869125;0.13207346860992777;-1.2482122640549795;-0.750306157342614;0.055058293519505704;-0.037542198878590775;0.04027404857523491;0.05;0.9890366792678833;-0.13244013488292694;0.07823371142148972;0.506653000580443;1.8352708038313477;3.439319871756626;0.04649592173628395;-0.013639493732978746;-0.04445036500204105;0.05;
54;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.629641989670721;3.1921398908040852;0.696378231048584;0.5375798344612122;0.06872998178005219;0.5723255088226588;0.35024008204154;2.268032056017247;0.04852170863089242;0.037197714938938614;-0.031155837523370856;0.05;0.3715421259403229;0.03852862864732742;-0.031192287802696228;0.13411144855445983;-1.2794019076291812;-0.7791616181075944;0.054933693006387285;-0.03860098072142533;0.039085482147008924;0.05;0.9895655512809753;-0.12024454772472382;0.06872998178005219;0.5041162368527409;1.8116435087463227;3.4030181145819416;0.046519704863255795;-0.012023382504160383;-0.044939083365407834;0.05;
55;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.6220462929635229;3.1750245838337343;0.6974014043807983;0.5414822697639465;0.08166017383337021;0.576342227257579;0.349584291553603;2.28502200379598;0.04849758374227982;0.03664480698423831;-0.03176749517867852;0.05;0.372253954410553;0.03928345814347267;-0.03158171474933624;0.13364969976565996;-1.2724620014099197;-0.7727523252833102;0.054904109017499446;-0.03832902645869797;0.039310900749460004;0.05;0.9901638627052307;-0.13297055661678314;0.08166017383337021;0.5078796916879916;1.8356987219359366;3.445873140867075;0.04657354583402355;-0.013953750683610863;-0.04443408616606762;0.05;
56;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.637867136065679;3.1829465915148285;0.6952216625213623;0.5349640846252441;0.07258158177137375;0.5694717458808032;0.3499084959761554;2.255024682029738;0.04854783464684361;0.03762005764558699;-0.03068588456668604;0.05;0.37096139788627625;0.03750238195061684;-0.03488125279545784;0.13437778643598006;-1.2879586400895233;-0.7874118222004116;0.05487955540617657;-0.03888376849935971;0.0387274857028933;0.05;0.9901741147041321;-0.12072492390871048;0.07258158177137375;0.504821919075176;1.812280075575237;3.4071813279589143;0.04654862248410057;-0.012217958980590764;-0.04491654186951523;0.05;
57;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.6316544447658252;3.1626616136997305;0.6970779895782471;0.5416296124458313;0.07398413121700287;0.5763699949289736;0.3489695491466792;2.284528437546381;0.048528100727475834;0.036683550401566505;-0.03176938290479956;0.05;0.3714512288570404;0.0380963534116745;-0.03519447147846222;0.13407504878101745;-1.282684895619146;-0.7824864719257731;0.05483579707075907;-0.03866169960540483;0.03888749958543116;0.05;0.9902087450027466;-0.13410967588424683;0.07398413121700287;0.5082224108035237;1.837838797860719;3.449724039589787;0.04661244926922456;-0.014136556541313641;-0.04441709351173573;0.05;
58;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.6993003118056798;3.1632518074192606;0.6955547332763672;0.5351183414459229;0.06445465236902237;0.5697308952993742;0.35036486401437844;2.2566368230287557;0.048743027993716576;0.037721596403615866;-0.030870114071038873;0.05;0.36450591683387756;0.030563965439796448;-0.012742685154080391;0.1388985333127502;-1.3489354477913014;-0.8431328123012354;0.054627034335121616;-0.0407916725615273;0.03633390055972104;0.05;0.9908811450004578;-0.12195979803800583;0.06445465236902237;0.505804795207036;1.8143163596279497;3.4141285167275774;0.046610591832920024;-0.012546385899289938;-0.044890260323161076;0.05;
59;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.6938525016190429;3.181709312022169;0.6969278454780579;0.53863924741745;0.07734610885381699;0.5735092110708133;0.35050640425615054;2.2735224758585604;0.04872571447606112;0.03718176992967438;-0.031491447030890685;0.05;0.36511433124542236;0.03122001700103283;-0.011400735937058926;0.13845155505415754;-1.3433460973628923;-0.8380676053479004;0.054701505091652;-0.040662469322226794;0.03658986537158883;0.05;0.9913267493247986;-0.13469251990318298;0.07734610885381699;0.5094546589441918;1.8383632146592768;3.4563976684261433;0.04655251479769927;-0.014414105161276764;-0.04426477387708723;0.05;
60;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.5456993664792051;3.273278873183808;0.6946486234664917;0.5322197079658508;0.06800567358732224;0.5666973655882438;0.3506187333404378;2.2433037533171274;0.04825519683285224;0.03774821290183044;-0.03006054630400776;0.05;0.37694936990737915;0.048537738621234894;-0.022913556545972824;0.13227762334066304;-1.1950806331387673;-0.6969415991456966;0.055445308586122566;-0.035588984280974685;0.04251595514696681;0.05;0.9914862513542175;-0.12237600982189178;0.06800567358732224;0.5064924708721235;1.8148258008570106;3.418073086225848;0.04626473656374604;-0.012628951970880552;-0.04450770069808158;0.05;
61;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.5326347968281482;3.2619358203498456;0.6967896223068237;0.5389829874038696;0.06924687325954437;0.573784642665227;0.3500744473219727;2.2743032362704696;0.04821373882786277;0.03676674981728863;-0.03118927250889749;0.05;0.37781670689582825;0.04997227340936661;-0.02229245938360691;0.13200751957172907;-1.1825603495061754;-0.6847294437288916;0.055450629385155034;-0.03507049716593843;0.04295151368396373;0.05;0.9923512935638428;-0.13514593243598938;0.06924687325954437;0.5105626497580706;1.8386891373235648;3.462249691992562;0.0463003523928231;-0.014593416256368737;-0.04394035541126121;0.05;
62;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.601686236347061;3.216362812571023;0.6953418254852295;0.5323739051818848;0.05964783579111099;0.5670805971839561;0.3516733708626792;2.246081781414718;0.0484329262360742;0.03780328117881237;-0.030276398000829877;0.05;0.371887743473053;0.04256646707653999;-0.006904474925249815;0.1349987199635776;-1.2500128654843818;-0.7487500784975967;0.05509569427699703;-0.037504943437964885;0.040359815975539066;0.05;0.9921525120735168;-0.12357929348945618;0.05964783579111099;0.5074307213005794;1.8168096291241833;3.4247424810722484;0.046443539138819746;-0.012975462447234097;-0.04459416668152349;0.05;
63;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.4661082323798402;3.3287497784010984;0.6970399022102356;0.5358482599258423;0.07310361415147781;0.5709273865638014;0.35236932982807256;2.2639653865606326;0.04800272606072806;0.03692489317214953;-0.03067269100497453;0.05;0.3862013518810272;0.05596494674682617;-0.01679575815796852;0.12681564405892862;-1.1137389025517677;-0.6217635704212252;0.05586179782897676;-0.0325377983777796;0.045407401746988735;0.05;0.9924671649932861;-0.13624143600463867;0.07310361415147781;0.510965397537965;1.8406966262267213;3.4662651029671276;0.04609070143863584;-0.014702858407441075;-0.04368270497297766;0.05;
64;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.5030246874504916;3.3147007247624467;0.6943767070770264;0.5291681289672852;0.06426912546157837;0.5637386034048453;0.3520250240384922;2.2313382663471217;0.04811979927115702;0.03799827314880052;-0.029523656948379353;0.05;0.3813419044017792;0.052960511296987534;-0.02435278706252575;0.12994059953622986;-1.1509996634119994;-0.6555151386934353;0.05570486654168664;-0.03395588693985302;0.04415914286481384;0.05;0.9924590587615967;-0.12400984764099121;0.06426912546157837;0.5078330108099508;1.8174849190051403;3.4274262931483714;0.046134757327303946;-0.013008034630448397;-0.04426292883104642;0.05;
65;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.4898747105565235;3.304171864672065;0.6970109939575195;0.5359185338020325;0.06520546227693558;0.5709833680700779;0.3522793356845149;2.2641240075911337;0.04807809072479397;0.03697799211222377;-0.030726713249058003;0.05;0.38210180401802063;0.05452802777290344;-0.024191200733184814;0.12989723025764538;-1.1375953748720087;-0.6421598660624908;0.05571294430588163;-0.03336795686906709;0.04461515009068496;0.05;0.9932392835617065;-0.13683819770812988;0.06520546227693558;0.5118688144441648;1.841418067635512;3.4714889491045713;0.046167784143818974;-0.014955819040323863;-0.04367822992731447;0.05;
66;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;1.4368386962122042;3.3802010263877826;0.6952292919158936;0.529365599155426;0.05570897459983826;0.5642184098300626;0.35332277305868914;2.234812340775382;0.047909941820632934;0.037730208978397815;-0.02952615545076706;0.05;0.3880217671394348;0.059337250888347626;-0.01924789696931839;0.12672818935643984;-1.083515923153515;-0.5916381427154411;0.05610975919350561;-0.03129361767186345;0.04657268050864608;0.05;0.9929827451705933;-0.12518204748630524;0.05570897459983826;0.5086280881437808;1.8194683576382888;3.4333783921401326;0.04592948712777365;-0.01321221135927827;-0.04398812633902567;0.05;
