i; x; y; d; phi; angle; vx; vy; CX; CY; k; R; v 
9952;0.3809385895729065;0.007365427445620298;0.16185738982754633;1.521698046131894;3.6464593196974917;-0.04836907456046411;-0.08752389745757592;0.22;0.0;10.0;0.1;0.1
9953;0.381000816822052;0.006974752526730299;0.1611070424754087;1.5250627853304082;3.644378890714442;-0.0481868827637273;-0.08762433639985413;0.22;0.0;10.0;0.1;0.1
9954;0.381000816822052;0.006974752526730299;0.1611518234156135;1.5275021725664735;3.6471442702891004;-0.04842901275476787;-0.08749074650269326;0.22;0.0;10.0;0.1;0.1
9955;0.381000816822052;0.006974752526730299;0.1611518234156135;1.5275021725664735;3.6471442702891004;-0.04842901275476787;-0.08749074650269326;0.22;0.0;10.0;0.1;0.1
9956;0.3804764747619629;0.006490600295364857;0.1611518234156135;1.5275021725664735;3.6471442702891004;-0.04842901275476787;-0.08749074650269326;0.22;0.0;10.0;0.1;0.1
9957;0.3804764747619629;0.006490600295364857;0.16060767990423466;1.5303725542134676;3.646044639327971;-0.04833277596059635;-0.08754394763741695;0.22;0.0;10.0;0.1;0.1
9958;0.3804764747619629;0.006490600295364857;0.16060767990423466;1.5303725542134676;3.646044639327971;-0.04833277596059635;-0.08754394763741695;0.22;0.0;10.0;0.1;0.1
9959;0.38030654191970825;0.0058176228776574135;0.16060767990423466;1.5303725542134676;3.646044639327971;-0.04833277596059635;-0.08754394763741695;0.22;0.0;10.0;0.1;0.1
9960;0.38030654191970825;0.0058176228776574135;0.16041206973978556;1.534521631632817;3.648761875763876;-0.04857047484276936;-0.08741229303449206;0.22;0.0;10.0;0.1;0.1
9961;0.38030654191970825;0.0058176228776574135;0.16041206973978556;1.534521631632817;3.648761875763876;-0.04857047484276936;-0.08741229303449206;0.22;0.0;10.0;0.1;0.1
9962;0.38030654191970825;0.0058176228776574135;0.16041206973978556;1.534521631632817;3.648761875763876;-0.04857047484276936;-0.08741229303449206;0.22;0.0;10.0;0.1;0.1
9963;0.37974631786346436;0.005249390844255686;0.15983254416785947;1.5379473531763865;3.647930977660286;-0.04849782737628946;-0.08745261997092843;0.22;0.0;10.0;0.1;0.1
9964;0.37974631786346436;0.005249390844255686;0.15983254416785947;1.5379473531763865;3.647930977660286;-0.04849782737628946;-0.08745261997092843;0.22;0.0;10.0;0.1;0.1
9965;0.37974631786346436;0.005249390844255686;0.15983254416785947;1.5379473531763865;3.647930977660286;-0.04849782737628946;-0.08745261997092843;0.22;0.0;10.0;0.1;0.1
9966;0.3794441223144531;0.004736578557640314;0.15983254416785947;1.5379473531763865;3.647930977660286;-0.04849782737628946;-0.08745261997092843;0.22;0.0;10.0;0.1;0.1
9967;0.3794441223144531;0.004736578557640314;0.1595144611533982;1.5410982363923664;3.648736276195368;-0.04856823710987058;-0.08741353638904785;0.22;0.0;10.0;0.1;0.1
9968;0.3794441223144531;0.004736578557640314;0.1595144611533982;1.5410982363923664;3.648736276195368;-0.04856823710987058;-0.08741353638904785;0.22;0.0;10.0;0.1;0.1
9969;0.3794441223144531;0.004736578557640314;0.1595144611533982;1.5410982363923664;3.648736276195368;-0.04856823710987058;-0.08741353638904785;0.22;0.0;10.0;0.1;0.1
9970;0.378910630941391;0.004253041464835405;0.1595144611533982;1.5410982363923664;3.648736276195368;-0.04856823710987058;-0.08741353638904785;0.22;0.0;10.0;0.1;0.1
9971;0.378910630941391;0.004253041464835405;0.15896753438325884;1.5440389827763608;3.6476285605416963;-0.048471377989636445;-0.08746728254487954;0.22;0.0;10.0;0.1;0.1
9972;0.378910630941391;0.004253041464835405;0.15896753438325884;1.5440389827763608;3.6476285605416963;-0.048471377989636445;-0.08746728254487954;0.22;0.0;10.0;0.1;0.1
9973;0.37857910990715027;0.003658158704638481;0.15896753438325884;1.5440389827763608;3.6476285605416963;-0.048471377989636445;-0.08746728254487954;0.22;0.0;10.0;0.1;0.1
9974;0.37857910990715027;0.003658158704638481;0.15862129814136677;1.5477320655634215;3.6487486937679647;-0.048569322570060094;-0.08741293328269822;0.22;0.0;10.0;0.1;0.1
9975;0.37857910990715027;0.003658158704638481;0.15862129814136677;1.5477320655634215;3.6487486937679647;-0.048569322570060094;-0.08741293328269822;0.22;0.0;10.0;0.1;0.1
9976;0.378007709980011;0.0032611291389912367;0.15862129814136677;1.5477320655634215;3.6487486937679647;-0.048569322570060094;-0.08741293328269822;0.22;0.0;10.0;0.1;0.1
9977;0.378007709980011;0.0032611291389912367;0.15804135970178326;1.5501602058768864;3.6468497566158873;-0.04840324343369051;-0.08750500571452412;0.22;0.0;10.0;0.1;0.1
9978;0.378007709980011;0.0032611291389912367;0.15804135970178326;1.5501602058768864;3.6468497566158873;-0.04840324343369051;-0.08750500571452412;0.22;0.0;10.0;0.1;0.1
9979;0.378007709980011;0.0032611291389912367;0.15804135970178326;1.5501602058768864;3.6468497566158873;-0.04840324343369051;-0.08750500571452412;0.22;0.0;10.0;0.1;0.1
9980;0.3774929940700531;0.002748985541984439;0.15804135970178326;1.5501602058768864;3.6468497566158873;-0.04840324343369051;-0.08750500571452412;0.22;0.0;10.0;0.1;0.1
9981;0.3774929940700531;0.002748985541984439;0.15751698353720409;1.5533434462010987;3.646101679232363;-0.048337769380370425;-0.08754119059808431;0.22;0.0;10.0;0.1;0.1
9982;0.3774929940700531;0.002748985541984439;0.15751698353720409;1.5533434462010987;3.646101679232363;-0.048337769380370425;-0.08754119059808431;0.22;0.0;10.0;0.1;0.1
