i;T_Z;v_z;CX;CY;k;R;v_f;v_cruis;k_f;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;
72;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.830646276473999;0.1704566329717636;0.22017289698123932;0.3719978815399232;1.0948054919416348;2.7374756807579295;0.3;0.11796210434212988;-0.2758349904185045;0.854238697342425;0.11528963488806271;
73;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8396883010864258;0.15607430040836334;0.2088780552148819;0.37382794055948027;1.1401006622425247;2.784591231903856;0.3;0.10483988814906277;-0.28108468092888306;0.8606562787162383;0.09985736422258673;
74;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8423744440078735;0.1529080718755722;0.21024189889431;0.37496818312278934;1.1507645616747246;2.796389097196971;0.3;0.10151646964930508;-0.28230197730434287;0.8626777379377345;0.09644767641470363;
75;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.845160722732544;0.14693714678287506;0.2116483747959137;0.37513524177547525;1.168327460015796;2.814118118459877;0.3;0.09649584025863511;-0.28405730550855396;0.864459890784271;0.09012568568116427;
76;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8501846790313721;0.17657674849033356;0.25245872139930725;0.3921844687589293;1.1037633254816723;2.7664843172951636;0.3;0.10991200040529236;-0.27914038075295916;0.8721670791124305;0.12074867233974172;
77;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.858187735080719;0.17651934921741486;0.2634953558444977;0.39932134204221414;1.1129153315754021;2.7827083272373643;0.3;0.1053689576477876;-0.2808867792620698;0.8792615266102766;0.1203419933650009;
78;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8590825200080872;0.1607489287853241;0.2636972665786743;0.39342149697364975;1.149885298676207;2.8138327557517524;0.3;0.09657689569057894;-0.28402975762896926;0.8783978991462029;0.10394297725953025;
79;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8541298508644104;0.1394636034965515;0.25178956985473633;0.3806022175099521;1.1956284088761728;2.8468530804956815;0.3;0.08714719897370497;-0.2870633479060632;0.8715592906591514;0.08205093391533888;
80;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8517711758613586;0.12213676422834396;0.23410692811012268;0.37237125203626154;1.2366135171211923;2.87965514102559;0.3;0.07768573827329368;-0.2897670203265605;0.8673083235160174;0.06418336016303186;
81;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8529887795448303;0.10926354676485062;0.2172517031431198;0.36951265355354684;1.2706119323627914;2.9108092742730793;0.3;0.06862206108582637;-0.29204625101571347;0.8667131917619956;0.05085429656170792;
82;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8562976717948914;0.09958406537771225;0.20693062245845795;0.36995272266008883;1.2982542855519448;2.9388895670160404;0.3;0.06039534197129582;-0.2938577932745195;0.8683767401891506;0.04081250672280835;
83;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.862304151058197;0.09105156362056732;0.19967304170131683;0.37357018766458205;1.3245827472444796;2.9688169564474745;0.3;0.05157521359300355;-0.29553341155076873;0.8726191937767978;0.03194488131041358;
84;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.870198667049408;0.08279535919427872;0.1956832855939865;0.37934433512215265;1.3507661054951021;3.0007408888290876;0.3;0.042115948504147946;-0.2970290337350811;0.8786218567502375;0.0233895524472625;
